SPID,GeoID,PID,SaleDate,Amount,Customers,Boxes,GeoID,Geo,Region
SP01,G6,P05,8/17/2021 0:00,5355,35,298,G6,UK,Europe
SP10,G2,P09,12/24/2021 0:00,9289,334,1162,G2,USA,Americas
SP07,G2,P20,3/1/2021 0:00,7455,59,466,G2,USA,Americas
SP12,G4,P19,12/3/2021 0:00,224,37,11,G4,New Zealand,APAC
SP10,G1,P10,8/25/2021 0:00,19929,40,1049,G1,India,APAC
SP09,G6,P07,9/9/2021 0:00,4746,270,198,G6,UK,Europe
SP05,G6,P04,2/7/2022 0:00,7245,144,403,G6,UK,Europe
SP24,G2,P04,5/7/2021 0:00,9079,316,606,G2,USA,Americas
SP07,G2,P22,3/31/2021 0:00,4445,10,194,G2,USA,Americas
SP14,G6,P01,3/1/2022 0:00,2786,99,310,G6,UK,Europe
SP15,G5,P12,12/29/2021 0:00,2737,12,110,G5,Australia,APAC
SP13,G5,P13,3/17/2022 0:00,3248,42,163,G5,Australia,APAC
SP18,G6,P16,10/28/2021 0:00,378,119,48,G6,UK,Europe
SP18,G5,P03,3/19/2021 0:00,11942,3,996,G5,Australia,APAC
SP25,G1,P02,4/28/2021 0:00,13125,174,505,G1,India,APAC
SP18,G6,P11,11/12/2021 0:00,2268,112,120,G6,UK,Europe
SP20,G3,P18,4/14/2021 0:00,6244,2,625,G3,Canada,Americas
SP22,G5,P10,3/28/2022 0:00,3759,32,188,G5,Australia,APAC
SP20,G2,P08,12/31/2021 0:00,8400,228,647,G2,USA,Americas
SP24,G1,P16,2/5/2021 0:00,5516,38,690,G1,India,APAC
SP07,G6,P09,4/22/2021 0:00,11382,57,1035,G6,UK,Europe
SP21,G2,P04,11/11/2021 0:00,3080,6,172,G2,USA,Americas
SP11,G1,P13,4/7/2021 0:00,112,66,6,G1,India,APAC
SP21,G2,P02,5/4/2021 0:00,1540,333,65,G2,USA,Americas
SP15,G2,P10,10/1/2021 0:00,7259,159,427,G2,USA,Americas
SP12,G1,P17,1/6/2022 0:00,1519,138,152,G1,India,APAC
SP04,G2,P17,12/15/2021 0:00,4305,33,332,G2,USA,Americas
SP08,G3,P13,6/23/2021 0:00,4354,293,230,G3,Canada,Americas
SP09,G6,P14,5/31/2021 0:00,5859,205,586,G6,UK,Europe
SP05,G1,P21,10/29/2021 0:00,4249,40,304,G1,India,APAC
SP12,G3,P22,5/11/2021 0:00,3906,261,170,G3,Canada,Americas
SP03,G2,P16,11/29/2021 0:00,8260,331,918,G2,USA,Americas
SP17,G3,P11,4/7/2021 0:00,2317,317,122,G3,Canada,Americas
SP14,G1,P04,8/12/2021 0:00,10948,39,609,G1,India,APAC
SP13,G2,P02,11/9/2021 0:00,2184,220,84,G2,USA,Americas
SP09,G5,P11,12/31/2021 0:00,616,320,31,G5,Australia,APAC
SP14,G2,P04,3/29/2021 0:00,1302,125,82,G2,USA,Americas
SP16,G5,P10,6/29/2021 0:00,553,176,33,G5,Australia,APAC
SP23,G3,P04,4/16/2021 0:00,15022,106,939,G3,Canada,Americas
SP21,G5,P10,3/29/2022 0:00,196,48,11,G5,Australia,APAC
SP04,G1,P22,1/27/2021 0:00,1855,148,81,G1,India,APAC
SP10,G1,P17,1/25/2021 0:00,5789,21,579,G1,India,APAC
SP15,G3,P10,6/22/2021 0:00,1246,77,66,G3,Canada,Americas
SP01,G5,P03,1/18/2022 0:00,7245,53,558,G5,Australia,APAC
SP02,G6,P10,4/12/2021 0:00,6832,18,380,G6,UK,Europe
SP13,G2,P16,9/22/2021 0:00,8827,40,1472,G2,USA,Americas
SP16,G2,P18,2/16/2022 0:00,8547,86,1069,G2,USA,Americas
SP24,G4,P06,8/19/2021 0:00,3556,105,254,G4,New Zealand,APAC
SP06,G3,P02,10/27/2021 0:00,8848,15,328,G3,Canada,Americas
SP04,G2,P13,3/3/2022 0:00,336,67,18,G2,USA,Americas
SP22,G4,P08,3/23/2021 0:00,5383,300,449,G4,New Zealand,APAC
SP24,G2,P02,8/6/2021 0:00,3395,9,126,G2,USA,Americas
SP22,G4,P07,1/27/2022 0:00,2408,201,101,G4,New Zealand,APAC
SP19,G5,P09,7/14/2021 0:00,15176,124,1518,G5,Australia,APAC
SP17,G4,P17,11/18/2021 0:00,1162,95,117,G4,New Zealand,APAC
SP14,G4,P13,10/18/2021 0:00,6244,107,284,G4,New Zealand,APAC
SP08,G6,P10,12/31/2021 0:00,2891,58,161,G6,UK,Europe
SP03,G1,P11,1/25/2022 0:00,7336,5,350,G1,India,APAC
SP19,G5,P06,11/10/2021 0:00,1680,164,99,G5,Australia,APAC
SP12,G4,P07,1/11/2022 0:00,378,53,18,G4,New Zealand,APAC
SP18,G3,P05,11/3/2021 0:00,1589,251,100,G3,Canada,Americas
SP10,G3,P13,2/14/2022 0:00,2254,237,113,G3,Canada,Americas
SP25,G5,P03,12/21/2021 0:00,19621,368,1784,G5,Australia,APAC
SP03,G4,P17,3/29/2022 0:00,8085,229,622,G4,New Zealand,APAC
SP25,G5,P02,6/3/2021 0:00,4816,94,179,G5,Australia,APAC
SP19,G6,P16,2/23/2022 0:00,168,344,19,G6,UK,Europe
SP03,G3,P12,3/2/2021 0:00,12565,245,524,G3,Canada,Americas
SP07,G5,P20,5/20/2021 0:00,2247,51,133,G5,Australia,APAC
SP10,G3,P08,8/23/2021 0:00,11452,94,881,G3,Canada,Americas
SP17,G3,P01,5/14/2021 0:00,13559,234,1507,G3,Canada,Americas
SP01,G6,P08,3/29/2022 0:00,420,247,35,G6,UK,Europe
SP20,G2,P07,9/15/2021 0:00,7560,49,329,G2,USA,Americas
SP19,G1,P15,1/4/2021 0:00,4025,177,155,G1,India,APAC
SP01,G3,P15,1/20/2022 0:00,9856,260,380,G3,Canada,Americas
SP15,G6,P03,5/27/2021 0:00,154,96,11,G6,UK,Europe
SP19,G6,P04,1/14/2021 0:00,11123,218,655,G6,UK,Europe
SP06,G2,P14,1/12/2022 0:00,2366,97,263,G2,USA,Americas
SP23,G4,P21,1/18/2022 0:00,7000,98,438,G4,New Zealand,APAC
SP16,G1,P20,7/5/2021 0:00,7553,51,473,G1,India,APAC
SP23,G3,P06,7/26/2021 0:00,1407,126,94,G3,Canada,Americas
SP03,G4,P06,4/19/2021 0:00,7875,602,464,G4,New Zealand,APAC
SP07,G1,P10,1/11/2022 0:00,16856,326,888,G1,India,APAC
SP06,G4,P09,2/4/2021 0:00,8393,154,1050,G4,New Zealand,APAC
SP03,G5,P11,5/21/2021 0:00,9135,360,457,G5,Australia,APAC
SP03,G6,P14,6/2/2021 0:00,13083,253,1309,G6,UK,Europe
SP03,G6,P06,10/18/2021 0:00,4851,93,324,G6,UK,Europe
SP24,G5,P12,1/7/2022 0:00,679,79,28,G5,Australia,APAC
SP08,G3,P09,1/24/2022 0:00,7903,115,719,G3,Canada,Americas
SP20,G1,P17,1/13/2021 0:00,8687,123,724,G1,India,APAC
SP05,G3,P13,7/7/2021 0:00,1974,61,90,G3,Canada,Americas
SP11,G6,P22,2/3/2021 0:00,9954,20,415,G6,UK,Europe
SP06,G5,P16,12/10/2021 0:00,4550,209,506,G5,Australia,APAC
SP08,G6,P12,4/22/2021 0:00,1386,70,58,G6,UK,Europe
SP22,G2,P19,6/9/2021 0:00,1344,122,62,G2,USA,Americas
SP19,G6,P05,12/28/2021 0:00,889,7,47,G6,UK,Europe
SP17,G6,P14,9/14/2021 0:00,10220,124,1022,G6,UK,Europe
SP09,G2,P09,8/25/2021 0:00,1085,362,99,G2,USA,Americas
SP12,G4,P03,11/1/2021 0:00,4473,375,345,G4,New Zealand,APAC
SP22,G1,P21,2/10/2021 0:00,917,190,58,G1,India,APAC
SP19,G4,P04,7/1/2021 0:00,1029,159,65,G4,New Zealand,APAC
SP16,G5,P15,1/5/2022 0:00,1484,48,62,G5,Australia,APAC
SP06,G2,P18,4/16/2021 0:00,9870,26,987,G2,USA,Americas
SP05,G6,P21,9/14/2021 0:00,4627,142,290,G6,UK,Europe
SP25,G3,P14,1/19/2022 0:00,12117,370,1731,G3,Canada,Americas
SP23,G6,P07,1/13/2021 0:00,5971,71,260,G6,UK,Europe
SP12,G2,P20,3/2/2021 0:00,3059,311,204,G2,USA,Americas
SP07,G2,P08,1/29/2021 0:00,7406,145,529,G2,USA,Americas
SP06,G1,P21,1/25/2022 0:00,5040,123,388,G1,India,APAC
SP22,G5,P05,1/3/2022 0:00,4963,189,262,G5,Australia,APAC
SP09,G4,P14,5/11/2021 0:00,6727,22,841,G4,New Zealand,APAC
SP02,G2,P18,3/15/2022 0:00,9513,274,1190,G2,USA,Americas
SP07,G4,P16,1/21/2021 0:00,19523,57,3254,G4,New Zealand,APAC
SP03,G4,P11,10/27/2021 0:00,10521,158,554,G4,New Zealand,APAC
SP03,G5,P01,6/24/2021 0:00,3416,100,380,G5,Australia,APAC
SP08,G5,P19,11/29/2021 0:00,3346,225,140,G5,Australia,APAC
SP05,G5,P03,9/29/2021 0:00,4837,139,404,G5,Australia,APAC
SP22,G1,P18,2/17/2021 0:00,3591,226,449,G1,India,APAC
SP17,G5,P08,9/23/2021 0:00,9366,272,721,G5,Australia,APAC
SP22,G6,P10,4/16/2021 0:00,1344,147,80,G6,UK,Europe
SP11,G5,P14,11/11/2021 0:00,2135,208,238,G5,Australia,APAC
SP06,G5,P14,1/24/2022 0:00,4130,345,413,G5,Australia,APAC
SP25,G6,P08,5/20/2021 0:00,12404,211,955,G6,UK,Europe
SP23,G1,P06,11/3/2021 0:00,1379,191,99,G1,India,APAC
SP24,G5,P16,5/27/2021 0:00,4802,374,534,G5,Australia,APAC
SP09,G2,P10,11/5/2021 0:00,217,161,11,G2,USA,Americas
SP06,G4,P19,12/31/2021 0:00,4746,18,198,G4,New Zealand,APAC
SP12,G3,P12,10/13/2021 0:00,11844,421,474,G3,Canada,Americas
SP25,G4,P15,5/10/2021 0:00,1785,132,75,G4,New Zealand,APAC
SP07,G5,P03,4/28/2021 0:00,7518,106,684,G5,Australia,APAC
SP14,G1,P18,3/1/2022 0:00,301,348,38,G1,India,APAC
SP04,G5,P17,11/3/2021 0:00,5705,274,571,G5,Australia,APAC
SP13,G4,P17,6/23/2021 0:00,3472,12,290,G4,New Zealand,APAC
SP01,G3,P03,7/15/2021 0:00,9205,402,768,G3,Canada,Americas
SP04,G2,P14,7/15/2021 0:00,5306,305,664,G2,USA,Americas
SP22,G2,P13,11/8/2021 0:00,4431,269,202,G2,USA,Americas
SP12,G4,P20,1/14/2022 0:00,9373,297,586,G4,New Zealand,APAC
SP14,G5,P12,2/24/2022 0:00,1645,56,66,G5,Australia,APAC
SP08,G3,P16,2/18/2022 0:00,8568,125,952,G3,Canada,Americas
SP18,G1,P21,10/19/2021 0:00,4921,271,308,G1,India,APAC
SP21,G3,P05,8/5/2021 0:00,12117,126,713,G3,Canada,Americas
SP23,G4,P06,7/28/2021 0:00,9975,49,713,G4,New Zealand,APAC
SP16,G2,P11,6/23/2021 0:00,161,191,9,G2,USA,Americas
SP11,G5,P04,5/18/2021 0:00,2030,57,136,G5,Australia,APAC
SP18,G3,P14,5/11/2021 0:00,4949,421,550,G3,Canada,Americas
SP20,G5,P09,6/15/2021 0:00,12971,197,1442,G5,Australia,APAC
SP01,G4,P06,1/29/2021 0:00,13146,3,822,G4,New Zealand,APAC
SP07,G4,P06,3/25/2021 0:00,4445,11,278,G4,New Zealand,APAC
SP03,G5,P13,6/2/2021 0:00,1855,278,93,G5,Australia,APAC
SP02,G2,P14,1/14/2022 0:00,7035,14,704,G2,USA,Americas
SP16,G1,P03,9/3/2021 0:00,11326,153,1030,G1,India,APAC
SP14,G4,P08,11/18/2021 0:00,1428,250,102,G4,New Zealand,APAC
SP16,G5,P01,3/10/2022 0:00,12355,37,1030,G5,Australia,APAC
SP25,G6,P20,4/23/2021 0:00,1211,241,76,G6,UK,Europe
SP17,G2,P15,3/29/2022 0:00,4662,178,187,G2,USA,Americas
SP14,G2,P01,9/22/2021 0:00,8372,183,762,G2,USA,Americas
SP03,G4,P07,8/4/2021 0:00,693,175,32,G4,New Zealand,APAC
SP24,G6,P18,9/1/2021 0:00,2926,165,293,G6,UK,Europe
SP21,G5,P03,12/1/2021 0:00,8246,270,688,G5,Australia,APAC
SP19,G4,P06,7/9/2021 0:00,1078,289,77,G4,New Zealand,APAC
SP03,G1,P16,3/16/2021 0:00,3983,301,498,G1,India,APAC
SP24,G5,P20,8/6/2021 0:00,6132,80,384,G5,Australia,APAC
SP17,G2,P22,11/12/2021 0:00,3689,126,148,G2,USA,Americas
SP08,G2,P02,9/1/2021 0:00,2989,146,125,G2,USA,Americas
SP14,G2,P07,1/18/2022 0:00,11935,253,498,G2,USA,Americas
SP20,G4,P02,10/4/2021 0:00,1190,300,48,G4,New Zealand,APAC
SP03,G6,P15,10/22/2021 0:00,16870,671,703,G6,UK,Europe
SP11,G3,P06,10/26/2021 0:00,224,69,15,G3,Canada,Americas
SP03,G4,P10,1/13/2022 0:00,6181,338,310,G4,New Zealand,APAC
SP02,G5,P01,5/25/2021 0:00,2030,289,170,G5,Australia,APAC
SP18,G1,P13,3/18/2021 0:00,1148,8,53,G1,India,APAC
SP07,G2,P02,2/15/2022 0:00,5747,333,222,G2,USA,Americas
SP13,G6,P14,2/4/2021 0:00,5264,187,752,G6,UK,Europe
SP14,G5,P03,2/5/2021 0:00,10997,261,846,G5,Australia,APAC
SP05,G5,P16,9/24/2021 0:00,4935,98,705,G5,Australia,APAC
SP15,G2,P04,7/1/2021 0:00,10878,63,726,G2,USA,Americas
SP06,G4,P22,9/16/2021 0:00,6566,128,299,G4,New Zealand,APAC
SP02,G1,P06,5/19/2021 0:00,10262,150,642,G1,India,APAC
SP02,G5,P08,8/25/2021 0:00,9968,95,831,G5,Australia,APAC
SP14,G5,P19,5/12/2021 0:00,12789,398,557,G5,Australia,APAC
SP21,G5,P02,6/9/2021 0:00,2443,7,91,G5,Australia,APAC
SP09,G4,P21,4/27/2021 0:00,1666,82,105,G4,New Zealand,APAC
SP22,G5,P08,3/11/2022 0:00,637,113,54,G5,Australia,APAC
SP07,G6,P17,2/22/2021 0:00,4928,62,493,G6,UK,Europe
SP15,G4,P01,12/30/2021 0:00,889,227,81,G4,New Zealand,APAC
SP19,G6,P21,4/19/2021 0:00,3311,155,255,G6,UK,Europe
SP16,G1,P11,2/26/2021 0:00,4879,409,222,G1,India,APAC
SP06,G3,P13,1/25/2021 0:00,133,99,7,G3,Canada,Americas
SP21,G4,P19,8/2/2021 0:00,1715,140,82,G4,New Zealand,APAC
SP08,G4,P05,5/7/2021 0:00,1694,54,106,G4,New Zealand,APAC
SP25,G2,P15,11/16/2021 0:00,6678,475,257,G2,USA,Americas
SP06,G4,P14,3/17/2021 0:00,11186,216,1243,G4,New Zealand,APAC
SP16,G4,P10,1/12/2021 0:00,8806,432,518,G4,New Zealand,APAC
SP04,G2,P03,1/12/2022 0:00,9023,90,695,G2,USA,Americas
SP18,G5,P21,5/21/2021 0:00,798,45,54,G5,Australia,APAC
SP13,G3,P14,5/25/2021 0:00,2268,42,227,G3,Canada,Americas
SP12,G3,P17,12/31/2021 0:00,3241,128,271,G3,Canada,Americas
SP01,G3,P17,3/11/2022 0:00,5586,2,466,G3,Canada,Americas
SP20,G6,P19,3/1/2021 0:00,4305,126,180,G6,UK,Europe
SP09,G1,P03,5/19/2021 0:00,3997,77,364,G1,India,APAC
SP04,G2,P08,1/29/2021 0:00,7931,11,661,G2,USA,Americas
SP14,G1,P06,7/13/2021 0:00,11466,7,765,G1,India,APAC
SP14,G4,P06,9/9/2021 0:00,3353,119,240,G4,New Zealand,APAC
SP18,G1,P19,2/11/2022 0:00,6622,52,276,G1,India,APAC
SP13,G6,P02,3/30/2022 0:00,315,88,14,G6,UK,Europe
SP15,G6,P01,2/1/2022 0:00,1232,52,137,G6,UK,Europe
SP23,G6,P22,9/24/2021 0:00,6391,458,267,G6,UK,Europe
SP10,G1,P21,2/10/2021 0:00,868,325,62,G1,India,APAC
SP20,G3,P05,8/12/2021 0:00,6734,129,397,G3,Canada,Americas
SP14,G4,P15,6/16/2021 0:00,4277,237,179,G4,New Zealand,APAC
SP17,G6,P19,1/29/2021 0:00,8540,131,372,G6,UK,Europe
SP25,G5,P22,10/19/2021 0:00,1778,341,72,G5,Australia,APAC
SP19,G2,P17,8/25/2021 0:00,1589,173,133,G2,USA,Americas
SP03,G3,P04,1/21/2021 0:00,8554,65,504,G3,Canada,Americas
SP22,G2,P09,3/28/2022 0:00,2415,326,220,G2,USA,Americas
SP21,G6,P16,1/14/2022 0:00,7007,161,876,G6,UK,Europe
SP10,G3,P07,8/30/2021 0:00,9009,81,376,G3,Canada,Americas
SP04,G6,P16,5/17/2021 0:00,5404,160,772,G6,UK,Europe
SP02,G4,P17,10/21/2021 0:00,14203,169,1292,G4,New Zealand,APAC
SP15,G3,P02,1/13/2022 0:00,1078,32,40,G3,Canada,Americas
SP20,G5,P13,5/12/2021 0:00,8113,38,369,G5,Australia,APAC
SP11,G5,P20,7/6/2021 0:00,7665,77,511,G5,Australia,APAC
SP03,G2,P20,12/30/2021 0:00,5453,257,341,G2,USA,Americas
SP05,G2,P19,10/13/2021 0:00,3815,66,159,G2,USA,Americas
SP16,G3,P04,7/19/2021 0:00,3948,27,247,G3,Canada,Americas
SP18,G1,P16,10/15/2021 0:00,8652,9,1442,G1,India,APAC
SP08,G1,P13,6/2/2021 0:00,2254,68,108,G1,India,APAC
SP06,G6,P07,9/29/2021 0:00,6223,39,249,G6,UK,Europe
SP10,G1,P11,5/31/2021 0:00,371,60,20,G1,India,APAC
SP23,G4,P02,3/28/2022 0:00,3507,134,147,G4,New Zealand,APAC
SP25,G2,P02,12/1/2021 0:00,1967,232,79,G2,USA,Americas
SP17,G1,P13,9/13/2021 0:00,938,52,50,G1,India,APAC
SP08,G3,P21,3/30/2022 0:00,9639,365,689,G3,Canada,Americas
SP01,G5,P16,7/23/2021 0:00,11116,104,1236,G5,Australia,APAC
SP13,G2,P14,8/30/2021 0:00,4207,390,526,G2,USA,Americas
SP21,G2,P07,8/26/2021 0:00,5439,325,227,G2,USA,Americas
SP07,G5,P15,6/29/2021 0:00,3353,139,125,G5,Australia,APAC
SP21,G4,P05,2/16/2021 0:00,3486,28,206,G4,New Zealand,APAC
SP18,G5,P14,11/4/2021 0:00,4795,352,533,G5,Australia,APAC
SP21,G5,P08,3/4/2021 0:00,6027,98,548,G5,Australia,APAC
SP21,G6,P11,3/24/2022 0:00,7588,447,380,G6,UK,Europe
SP17,G1,P05,3/11/2022 0:00,16576,20,1036,G1,India,APAC
SP21,G3,P10,3/2/2021 0:00,6188,1,364,G3,Canada,Americas
SP15,G5,P09,1/3/2022 0:00,1834,113,167,G5,Australia,APAC
SP22,G1,P11,8/30/2021 0:00,19376,388,923,G1,India,APAC
SP20,G5,P01,11/3/2021 0:00,4298,165,391,G5,Australia,APAC
SP21,G6,P18,8/11/2021 0:00,119,113,17,G6,UK,Europe
SP02,G4,P09,2/15/2021 0:00,5040,60,504,G4,New Zealand,APAC
SP06,G1,P18,10/5/2021 0:00,9142,215,1143,G1,India,APAC
SP11,G5,P13,5/10/2021 0:00,2093,361,111,G5,Australia,APAC
SP18,G6,P15,6/30/2021 0:00,2639,236,106,G6,UK,Europe
SP01,G4,P20,10/27/2021 0:00,9639,40,643,G4,New Zealand,APAC
SP03,G6,P10,11/18/2021 0:00,14840,192,742,G6,UK,Europe
SP13,G1,P20,7/29/2021 0:00,1932,76,108,G1,India,APAC
SP12,G1,P21,3/1/2022 0:00,672,116,42,G1,India,APAC
SP06,G5,P01,4/22/2021 0:00,343,191,39,G5,Australia,APAC
SP11,G4,P06,1/21/2021 0:00,10479,174,655,G4,New Zealand,APAC
SP09,G3,P08,11/16/2021 0:00,35,25,3,G3,Canada,Americas
SP09,G3,P06,9/10/2021 0:00,2289,185,144,G3,Canada,Americas
SP06,G5,P08,7/6/2021 0:00,9058,189,647,G5,Australia,APAC
SP17,G2,P02,12/20/2021 0:00,3297,164,138,G2,USA,Americas
SP06,G3,P06,2/9/2022 0:00,917,193,66,G3,Canada,Americas
SP01,G5,P08,11/25/2021 0:00,11893,66,915,G5,Australia,APAC
SP13,G1,P19,1/24/2022 0:00,7497,61,326,G1,India,APAC
SP13,G2,P03,7/13/2021 0:00,448,75,38,G2,USA,Americas
SP19,G4,P13,5/31/2021 0:00,5075,80,231,G4,New Zealand,APAC
SP17,G6,P04,8/16/2021 0:00,5817,179,324,G6,UK,Europe
SP10,G3,P19,4/26/2021 0:00,707,96,33,G3,Canada,Americas
SP12,G1,P05,4/27/2021 0:00,9772,4,611,G1,India,APAC
SP13,G6,P07,6/10/2021 0:00,4445,69,186,G6,UK,Europe
SP25,G2,P16,2/23/2022 0:00,7483,80,1069,G2,USA,Americas
SP19,G3,P06,9/29/2021 0:00,7469,51,467,G3,Canada,Americas
SP16,G1,P04,10/19/2021 0:00,4200,32,248,G1,India,APAC
SP19,G5,P02,3/7/2022 0:00,3626,209,146,G5,Australia,APAC
SP24,G1,P04,2/3/2021 0:00,945,539,60,G1,India,APAC
SP20,G3,P03,1/19/2021 0:00,7959,296,724,G3,Canada,Americas
SP01,G1,P14,4/20/2021 0:00,203,270,29,G1,India,APAC
SP09,G3,P13,5/18/2021 0:00,315,91,15,G3,Canada,Americas
SP14,G6,P18,5/24/2021 0:00,13888,346,1544,G6,UK,Europe
SP16,G2,P16,6/17/2021 0:00,700,50,78,G2,USA,Americas
SP23,G5,P21,4/19/2021 0:00,6027,85,464,G5,Australia,APAC
SP03,G6,P17,3/1/2022 0:00,6398,329,582,G6,UK,Europe
SP23,G4,P19,3/23/2022 0:00,6405,132,267,G4,New Zealand,APAC
SP21,G6,P20,6/4/2021 0:00,14497,186,907,G6,UK,Europe
SP18,G4,P08,4/27/2021 0:00,4725,134,338,G4,New Zealand,APAC
SP04,G1,P21,9/27/2021 0:00,10920,141,780,G1,India,APAC
SP06,G3,P16,9/10/2021 0:00,2030,125,339,G3,Canada,Americas
SP10,G3,P15,10/4/2021 0:00,5789,159,223,G3,Canada,Americas
SP05,G5,P07,7/6/2021 0:00,9772,44,425,G5,Australia,APAC
SP08,G1,P09,3/10/2022 0:00,3143,149,393,G1,India,APAC
SP21,G4,P20,4/7/2021 0:00,6531,184,385,G4,New Zealand,APAC
SP21,G5,P05,6/16/2021 0:00,3675,40,217,G5,Australia,APAC
SP02,G5,P09,7/21/2021 0:00,896,95,82,G5,Australia,APAC
SP13,G3,P19,3/25/2022 0:00,672,177,31,G3,Canada,Americas
SP24,G6,P10,6/8/2021 0:00,2513,48,140,G6,UK,Europe
SP17,G2,P08,1/11/2022 0:00,2261,408,189,G2,USA,Americas
SP23,G6,P03,9/7/2021 0:00,1785,8,128,G6,UK,Europe
SP11,G1,P14,2/1/2022 0:00,210,170,27,G1,India,APAC
SP01,G5,P21,3/7/2022 0:00,1204,265,93,G5,Australia,APAC
SP12,G4,P09,5/6/2021 0:00,7637,178,849,G4,New Zealand,APAC
SP17,G4,P05,3/29/2022 0:00,6419,126,402,G4,New Zealand,APAC
SP19,G2,P10,8/5/2021 0:00,6034,79,302,G2,USA,Americas
SP10,G4,P07,2/2/2021 0:00,7147,185,298,G4,New Zealand,APAC
SP12,G6,P08,4/26/2021 0:00,10360,31,942,G6,UK,Europe
SP04,G6,P03,3/10/2022 0:00,2254,100,174,G6,UK,Europe
SP14,G2,P08,3/4/2022 0:00,5775,43,445,G2,USA,Americas
SP20,G2,P12,1/13/2022 0:00,14805,608,705,G2,USA,Americas
SP25,G3,P19,3/24/2022 0:00,1960,21,179,G3,Canada,Americas
SP12,G6,P01,1/18/2022 0:00,4879,9,326,G6,UK,Europe
SP16,G1,P12,3/11/2022 0:00,10640,83,507,G1,India,APAC
SP22,G6,P17,1/4/2022 0:00,2072,32,173,G6,UK,Europe
SP03,G5,P22,2/15/2022 0:00,9541,365,1591,G5,Australia,APAC
SP11,G1,P08,2/10/2022 0:00,12509,119,1043,G1,India,APAC
SP11,G2,P20,3/4/2022 0:00,826,61,42,G2,USA,Americas
SP14,G3,P18,2/11/2022 0:00,9408,278,724,G3,Canada,Americas
SP01,G5,P07,3/10/2022 0:00,4697,182,362,G5,Australia,APAC
SP02,G3,P05,2/28/2022 0:00,4326,163,394,G3,Canada,Americas
SP18,G2,P01,3/10/2022 0:00,5075,59,299,G2,USA,Americas
SP05,G2,P14,1/7/2022 0:00,2527,104,102,G2,USA,Americas
SP12,G5,P14,1/4/2022 0:00,7357,421,307,G5,Australia,APAC
SP24,G3,P20,2/15/2022 0:00,12061,52,575,G3,Canada,Americas
SP25,G3,P10,1/26/2022 0:00,791,187,36,G3,Canada,Americas
SP21,G4,P04,1/7/2022 0:00,777,85,46,G4,New Zealand,APAC
SP23,G5,P12,2/3/2022 0:00,2548,335,122,G5,Australia,APAC
SP12,G4,P12,1/12/2022 0:00,6321,76,301,G4,New Zealand,APAC
SP24,G1,P05,3/3/2022 0:00,3668,289,334,G1,India,APAC
SP24,G2,P20,3/23/2022 0:00,2436,267,122,G2,USA,Americas
SP13,G1,P06,3/10/2022 0:00,10850,17,1809,G1,India,APAC
SP10,G5,P08,1/26/2022 0:00,1687,9,121,G5,Australia,APAC
SP19,G2,P03,2/15/2022 0:00,1638,196,72,G2,USA,Americas
SP18,G4,P14,3/24/2022 0:00,3577,233,150,G4,New Zealand,APAC
SP15,G3,P04,1/31/2022 0:00,9821,590,546,G3,Canada,Americas
SP06,G5,P17,1/18/2022 0:00,3332,272,238,G5,Australia,APAC
SP25,G1,P05,1/18/2022 0:00,1519,149,139,G1,India,APAC
SP01,G2,P19,2/10/2022 0:00,3346,121,258,G2,USA,Americas
SP06,G3,P01,1/25/2022 0:00,7308,44,457,G3,Canada,Americas
SP06,G4,P03,2/7/2022 0:00,2898,162,132,G4,New Zealand,APAC
SP22,G6,P18,3/28/2022 0:00,7035,605,542,G6,UK,Europe
SP18,G6,P14,1/25/2022 0:00,1708,243,72,G6,UK,Europe
SP15,G1,P18,1/28/2022 0:00,4319,38,333,G1,India,APAC
SP18,G1,P14,1/10/2022 0:00,5040,212,210,G1,India,APAC
SP11,G4,P19,1/31/2022 0:00,12978,66,999,G4,New Zealand,APAC
SP19,G6,P12,1/24/2022 0:00,3339,338,152,G6,UK,Europe
SP15,G2,P08,1/3/2022 0:00,4361,178,336,G2,USA,Americas
SP06,G3,P05,1/7/2022 0:00,637,101,58,G3,Canada,Americas
SP24,G6,P15,3/28/2022 0:00,1449,552,63,G6,UK,Europe
SP03,G5,P21,1/7/2022 0:00,6069,149,1012,G5,Australia,APAC
SP12,G1,P08,1/19/2022 0:00,3871,25,277,G1,India,APAC
SP03,G6,P18,3/22/2022 0:00,6762,76,451,G6,UK,Europe
SP08,G2,P20,2/8/2022 0:00,1386,50,66,G2,USA,Americas
SP04,G1,P03,1/25/2022 0:00,105,156,5,G1,India,APAC
SP16,G3,P14,3/22/2022 0:00,308,118,13,G3,Canada,Americas
SP18,G2,P06,2/15/2022 0:00,12180,381,2436,G2,USA,Americas
SP08,G3,P03,2/24/2022 0:00,10626,270,462,G3,Canada,Americas
SP03,G1,P09,3/11/2022 0:00,2835,312,129,G1,India,APAC
SP01,G6,P19,3/4/2022 0:00,3122,69,284,G6,UK,Europe
SP01,G1,P10,2/21/2022 0:00,3493,150,175,G1,India,APAC
SP23,G4,P22,3/7/2022 0:00,4466,39,559,G4,New Zealand,APAC
SP10,G4,P17,3/1/2022 0:00,476,29,34,G4,New Zealand,APAC
SP04,G1,P04,2/2/2022 0:00,5362,44,316,G1,India,APAC
SP10,G4,P01,1/13/2022 0:00,6622,151,390,G4,New Zealand,APAC
SP07,G2,P01,2/4/2022 0:00,896,87,60,G2,USA,Americas
